item_id	title	year	latitude	longitude	author
60333731	Manuale di filosofia	1864	40.833333	14.250000	Bain, Alexander
60333735	Istituzioni di filosofia speculativa	1864	40.833333	14.250000	Fitzgerald, F. Scott
60333737	Elementa philosophiae christianae	1864	40.833333	14.250000	Mercier, Désiré Joseph
60333746	Prime nozioni di logica, metafisica ed etica per gli esami di licenza liceale	1864	40.833333	14.250000	Hume, David
60333721	Nozioni elementari di logica	1864	45.070490	7.686825	Zigliara, Thomas Maria
60333733	Grundideernes Logik	1864	55.675939	12.565527	Bolzano, Bernard
60333732	Lecciones de Lógica y de Filosofía moral	1864	41.388787	2.158985	Read, Carveth
60333744	Logika, vagy gondolkodástan	1864	47.416667	19.333333	Spinoza, Benedictus de
60333725	Elementa logicae et metaphysicae	1864	45.440565	8.616835	Ernesti, Johann August
60333745	Elementa logices et metaphysices in usum clericorum dioecesis novariensis	1864	45.440565	8.616835	Janet, Paul Alexandre
60333708	La Logique, ou l'art de penser	1864	48.853410	2.348800	Rey y Heredia, José Maria
60333710	Philosophie fondamentale	1864	48.853410	2.348800	Mill, John Stuart
60333711	Cours élémentaire de philosophie	1864	48.853410	2.348800	Elsenhans, Theodor
60333713	Précis de philosophie	1864	48.853410	2.348800	Valla, Josephus
60333714	Nouveau manuel de philosophie	1864	48.853410	2.348800	Reid, Thomas
60333715	Oeuvres	1864	48.853410	2.348800	Pourchot, Edmond
60333716	Discours de la méthode	1864	48.853410	2.348800	Beattie, James
60333722	Nuevo eurso de filosofia	1864	48.853410	2.348800	Laplace, Pierre Simon
60333723	Philosophie suivant les principes de saint Thomas	1864	48.853410	2.348800	Volkmer, Franz
60333727	Critique de la raison pure	1864	48.853410	2.348800	Jacques, Amédée
60333741	Leçons élémentaires de logique pratique	1864	48.853410	2.348800	Struve, Henryk
60333743	De la Logique de Pierre d'Espagne	1864	48.853410	2.348800	Afzelius, Frederik Georg
60333717	Grundriß der Logikund Metaphysik	1864	51.500000	12.000000	Crousaz, Jean Pierre de
60333768	Herkulanische Studien	1865	51.339620	12.371292	Schulze, Gottlob Ernst
60333761	A Treatise on Logic, pure and applied	1865	51.508529	-0.125742	Malebranche, Nicolas,
60333762	---	1865	51.508529	-0.125742	Dittes, Friedrich
60333766	Logic for the Million	1865	51.508529	-0.125742	Reid, Thomas
60333767	The Logic of Banking	1865	51.508529	-0.125742	Krug, Wilhelm Traugott
60333775	An Examination of Sir William Hamilton's Philosophy	1865	51.508529	-0.125742	Elsenhans, Theodor
60333776	---	1865	51.508529	-0.125742	Afzelius, Frederik Georg
60333782	The Laws of Thought	1865	51.508529	-0.125742	Bacon, Francis
60333756	Über die Auffassung des Ausdrucks "Idee" bei den vorzüglichsten  Denkern von Plato bis auf Hegel	1865	50.088043	14.420757	Krug, Wilhelm Traugott
60333757	Grundriß der Logik und des Systems der philosophischen  Wissenschaften	1865	52.524368	13.410530	Zigliara, Thomas Maria
60333759	Natürliche Dialektik	1865	52.524368	13.410530	Sigwart, Christoph
60333763	Die dialektische Methode und die mathematische Naturauffassung	1865	52.524368	13.410530	Fitzgerald, F. Scott
60333783	Die Methode der inductiven Forschung	1865	52.265939	10.526726	Krug, Wilhelm Traugott
60333751	Corso di filosofia elementare	1865	45.464269	9.189506	Heineccius, Johannes Gottlieb
60333781	Le prime analisi del pensiero edella parola, ossia introduzione  agli studi della logica edella grammatica generale	1865	45.464269	9.189506	Leibniz, Gottfried Wilhelm
60333748	Logic or the Art of Thinking	1865	55.952060	-3.196481	Nielsen, Rasmus
60333758	Lehrbuch der propädeutischen Logik	1865	48.208488	16.372075	d'Argens, Jean Baptiste
60333784	Der Begriff	1865	48.208488	16.372075	Horvath, Johannes Baptista
60333765	System der Logik und Metaphysik oder Wissenschaftslehre	1865	49.407678	8.690786	Elsenhans, Theodor
60333778	Sjaele og Taenkelaere	1865	55.675939	12.565527	Whewell, William
60333772	Induction und Deduction	1865	48.137433	11.575491	Höfler, Alois
60333787	System der Logik und Geschichte der logischen Lehren	1865	50.734380	7.095485	Krug, Wilhelm Traugott
60333777	CMcTeMa JIOmKH	1865	59.894444	30.264167	Read, Carveth
60333770	Exploratio philosophica	1865	52.200000	0.116667	Minto, William
60333755	Essai de logique scientifique	1865	50.633730	5.567493	Genuensis, Antonius
60333753	Filosofia universale	1865	38.115820	13.359761	Cousin, Victor
60333773	Logiken i sammandrag	1865	59.332577	18.064903	Spinoza, Benedictus de
60333779	Grundideernes Logik	1865	59.332577	18.064903	Bolzano, Bernard
60333774	Corso di lezioni di filosofia razionale	1865	37.502134	15.087190	Pourchot, Edmond
60333764	Arte logica	1865	44.309048	8.477154	Clarke, Richard Frederick
60333771	Der Umfang des Begriffes neben dem Inhalt desselben	1865	50.685513	14.537642	Condillac, Étienne Bonnot de
60333786	Institutiones philosophicae	1865	47.262660	11.394539	Genuensis, Antonius
60333747	La Logique, ou l'art de penser	1865	48.853410	2.348800	Snell, Friedrich Wilhelm Daniel
60333749	Éléments de philosophie	1865	48.853410	2.348800	Pourchot, Edmond
60333750	Curso de Filosofia elemental. Lógica	1865	48.853410	2.348800	Bénard, Charles Magloire
60333752	Curso elementar de philosophia	1865	48.853410	2.348800	Snell, Friedrich Wilhelm Daniel
60333754	Du vrai, du beau et du bien	1865	48.853410	2.348800	Liard, Louis
60333760	Des méthodes dans les sciences de raisonnement	1865	48.853410	2.348800	Fitzgerald, F. Scott
60333769	Cours de philosophie élémentaire	1865	48.853410	2.348800	Russell, Bertrand
60333780	Éléments de philosophie	1865	48.853410	2.348800	Croce, Benedetto
60333785	Logique, la science de la connaissance	1865	48.853410	2.348800	Mercier, Désiré Joseph
60333820	Logik oder Wissenschaft 'Oom Wissen mit Berücksichtigung des  Verhältnisses zwischen Philosophie und Theologie . .	1866	51.339620	12.371292	's-Gravesande, Willem Jacob
60333822	Paraphrases Aristotelis librorum quae supersunt	1866	51.339620	12.371292	Minto, William
60333788	On Fallacies; or, the Sophistici Elenchi	1866	51.508529	-0.125742	Horvath, Johannes Baptista
60333795	Logic and Utility . .	1866	51.508529	-0.125742	Destutt de Tracy, Antoine Louis
60333803	A Logic of Facts	1866	51.508529	-0.125742	Ubaghs, Gerardus Casimir
60333805	An Examination of J. St. Mill's Philosophy	1866	51.508529	-0.125742	González y Díaz Tunón, Zeferino
60333823	The Logic of Chance	1866	51.508529	-0.125742	Croce, Benedetto
60333791	Philosophische Propädeutik	1866	48.782324	9.177017	Valla, Josephus
60333798	The Elements of Deductive Logic	1866	51.752221	-1.255960	Condillac, Étienne Bonnot de
60333799	The Elements of Inductive Logic	1866	51.752221	-1.255960	Höfler, Alois
60333818	Die aristotelischen Kategorien	1866	52.524368	13.410530	Liberatore, Matthaeus
60333800	Logica e filosofia razionale	1866	45.464269	9.189506	d'Argens, Jean Baptiste
60333802	Het onderwijs in de logica	1866	52.090833	5.122222	Bosanquet, Bernard
60333812	Über die Hegelsche Dialektik	1866	48.522659	9.052219	Destutt de Tracy, Antoine Louis
60333815	Grundlinier till anthropologien och logiken	1866	59.858502	17.645427	Hegel, Georg Wilhelm Friedrich
60333811	Elementos de filosofia especulativa	1866	40.416502	-3.702564	Duncan, William
60333814	Elementos de Lógica	1866	40.416502	-3.702564	Clarke, Richard Frederick
60333809	La Logique	1866	50.850445	4.348783	's-Gravesande, Willem Jacob
60333810	La Connaissance de la vérité, appendice à la Logique	1866	50.850445	4.348783	Baldinotti, Caesar
60333789	Zur Geschichte des Nominalismus vor Roscellin	1866	48.208488	16.372075	Herbart, Johann Friedrich
60333806	Corso completo di filosofia pura	1866	40.833333	14.250000	Fichte, Johann Gottlieb
60333821	Logikens Elementer	1866	55.675939	12.565527	Valla, Josephus
60333816	Die Wissenschaft des Wissens und Begründung der besonderen  Wissenschaften durch die allgemeine Wissenschaft	1866	48.137433	11.575491	Mill, John Stuart
60333790	Lezioni di logica inventiva	1866	43.715535	10.396585	Joly, Henri
60333793	Curso elementar de philosophia	1866	41.149606	-8.610993	Mill, John Stuart
60333819	Elementi di filosofia	1866	44.406316	8.933859	Baldinotti, Caesar
60333808	Petit manuel de philosophie	1866	47.217251	-1.553364	Fitzgerald, F. Scott
60333792	Lärobok i den formella logiken	1866	56.661575	16.361625	Struve, Henryk
60333797	Arte logica per le scuole liceali	1866	44.644037	7.655929	Clarke, Richard Frederick
60333801	---	1866	45.161868	9.702164	Duncan, William
60333817	Philosophische Propädeutik oder die Hauptlehren der Logik und Psychologie	1866	51.906931	8.378535	Herbart, Johann Friedrich
60333824	Zur Logik	1866	51.233674	12.719593	Kant, Immanuel
60333794	Discours de la méthode	1866	48.853410	2.348800	Joly, Henri
60333796	Lettres à une princesse d'Allemagne sur divers sujets de physique  et de philosophie	1866	48.853410	2.348800	Du Trieu, Philippus
60333804	Oeuvres philosophiques	1866	48.853410	2.348800	Minto, William
60333807	Système de logique déductive et inductive	1866	48.853410	2.348800	Feder, Johann Georg Heinrich
60333813	Cours de philosophie	1866	48.853410	2.348800	Nielsen, Rasmus
60333831	Die Grundlehren der Psychologie und Logik	1867	51.339620	12.371292	Mill, John Stuart
60333850	Michael Pseltus und Petrus Hispanus. Eine Rechtfertigung	1867	51.339620	12.371292	Beck, Joseph
60333836	An Outline of Logic for the Use of Teachers and Students	1867	51.508529	-0.125742	Fitzgerald, F. Scott
60333842	An Examination of Sir William Hamilton's Philosophy	1867	51.508529	-0.125742	Facciolatus, Jacobus
60333853	Analysis of Mr. Milt's System of Logic	1867	51.508529	-0.125742	Volkmer, Franz
60333856	The Reasoning Power in Animals	1867	51.508529	-0.125742	Rey y Heredia, José Maria
60333828	Filosofická propaedeutika	1867	50.088043	14.420757	Baldinotti, Caesar
60333845	Het wesen der kennis. Een leerboek der logica	1867	52.374027	4.889688	Sigwart, Christoph
60333834	The Elements of deductive Logic	1867	51.752221	-1.255960	Joly, Henri
60333840	Die theoretische Philosophie Herbarts und die darauf  bezügliche Kritik	1867	52.524368	13.410530	Reid, Thomas
60333848	Le prime analisi del pensiero e della parola, ossia introduzione  agli studi della logica e della grammatica generale	1867	45.464269	9.189506	Beck, Joseph
60333849	Elementi'di filosofia	1867	45.464269	9.189506	Bolzano, Bernard
60333858	Philosophische Propädeutik	1867	48.208488	16.372075	Jacquier, Franciscus
60333835	Risposte alle tesi di logica, metafisica ed etica per gli  esami di licenza liceale	1867	40.833333	14.250000	Storchenau, Sigmund von
60333847	Elementi di filosofia razionale	1867	40.833333	14.250000	Janet, Paul Alexandre
60333852	Principii di filosofia	1867	40.833333	14.250000	Fichte, Johann Gottlieb
60333843	Logik og Propaedeutik	1867	55.675939	12.565527	Cousin, Victor
60333844	Logik og Psychologie	1867	55.675939	12.565527	Larsson, Hans
60333841	Lógica elemental	1867	41.388787	2.158985	Krug, Wilhelm Traugott
60333839	KpHTHKa '1HCTarO pa3YMa	1867	55.752222	37.615556	's-Gravesande, Willem Jacob
60333832	MeTOIJ;bI YMOSpJ1TeJIbHbIX HaYK	1867	59.894444	30.264167	Buddeus, Johann Franz
60333857	J1CTOPHSI HHZJ;YKTHBHbIX HaYK	1867	59.894444	30.264167	Jacques, Amédée
60333854	A lélektan és logika	1867	48.324498	21.573830	Schulze, Gottlob Ernst
60333851	Manuale di filosofia teoretica	1867	37.502134	15.087190	Feder, Johann Georg Heinrich
60333855	Tiszta logika	1867	48.998394	21.233934	's-Gravesande, Willem Jacob
60333833	Aphorismen zum Unterricht in der Logik	1867	51.951090	7.987557	Ubaghs, Gerardus Casimir
60333837	Logika przerobiona ]ozefa Beka	1867	49.555887	25.605565	Duncan, William
60333846	Elementi di logica generale	1867	43.921250	10.923612	Pourchot, Edmond
60333825	Cours de philosophie	1867	48.853410	2.348800	Genuensis, Antonius
60333826	Principes de logique	1867	48.853410	2.348800	Du Trieu, Philippus
60333827	Du vrai, du beau et du bien	1867	48.853410	2.348800	Snell, Friedrich Wilhelm Daniel
60333829	Discours de la méthode	1867	48.853410	2.348800	Struve, Henryk
60333830	---	1867	48.853410	2.348800	Minto, William
60333838	Manuel de philosophie .. Logique ..	1867	48.853410	2.348800	Valla, Josephus
60333870	Die Logik und Psychologie der Araber im 10. Jahrhundert	1868	51.339620	12.371292	Struve, Henryk
60333884	Kritik der reinen Vernunft	1868	51.339620	12.371292	Beck, Joseph
60333917	Compendium der Psychologie und Logik	1868	51.339620	12.371292	Reid, Thomas
60333859	Selections from the Organon	1868	51.508529	-0.125742	Clarke, Richard Frederick
60333880	The Logic of Life	1868	51.508529	-0.125742	Leibniz, Gottfried Wilhelm
60333891	Philosophical Papers [I: Examination of Sir W. Hamilton's Logic .. ]	1868	51.508529	-0.125742	Helvétius, Claude Adrien
60333894	A System of Logic, ratiocinative and inductive	1868	51.508529	-0.125742	Pourchot, Edmond
60333902	The Laws of Thought	1868	51.508529	-0.125742	Zigliara, Thomas Maria
60333919	The Disentanglement of Ideas ..	1868	51.508529	-0.125742	Facciolatus, Jacobus
60333889	Compendium logicae et metaphysicae	1868	41.894738	12.483902	Ernesti, Johann August
60333888	Vorlesungen über die Grundwahrheiten der  Wissenschaft	1868	50.088043	14.420757	Fichte, Johann Gottlieb
60333872	Entwurf zu einer Kategorien-Lehre	1868	54.088698	12.140493	's-Gravesande, Willem Jacob
60333907	Lehrbuch der Philosophie	1868	49.984188	8.279096	Külpe, Oswald
60333873	Die Logik als Wissenschaftslehre	1868	52.524368	13.410530	Galluppi, Pasquale
60333885	---	1868	52.524368	13.410530	Destutt de Tracy, Antoine Louis
60333893	Die Lehre von der zweifachen Wahrheit	1868	52.524368	13.410530	Ubaghs, Gerardus Casimir
60333912	Elementa logices Aristoteleae	1868	52.524368	13.410530	Aldrich, Henry
60333895	System der deductiven und inductiven Logik	1868	52.265939	10.526726	Ernesti, Johann August
60333916	The Improvement of the Mind	1868	55.952060	-3.196481	Malebranche, Nicolas,
60333874	Philosophia elementaria	1868	40.416502	-3.702564	Minto, William
60333897	Lógica	1868	40.416502	-3.702564	Rumpel, Theodor
60333910	Institutiones philosophicae	1868	50.850445	4.348783	Fitzgerald, F. Scott
60333865	La logica sopranaturale	1868	43.766667	11.250000	Sigwart, Christoph
60333892	Appunti delle lezioni di logica	1868	43.766667	11.250000	Heineccius, Johannes Gottlieb
60333871	Propädeutische Logik	1868	48.208488	16.372075	Liberatore, Matthaeus
60333899	Elementi di filosofia speculativa	1868	40.833333	14.250000	Krug, Wilhelm Traugott
60333904	Philosophia christiana in compendium redacta	1868	40.833333	14.250000	Beck, Joseph
60333883	Der Satz des zureichenden Grundes	1868	51.100000	17.033333	Joly, Henri
60333905	Précis élémentaire de philosophie	1868	46.515996	6.632824	Herbart, Johann Friedrich
60333906	Elementos de Philosophia racional	1868	40.205642	-8.419551	Destutt de Tracy, Antoine Louis
60333867	Corso di filosofia elementare	1868	45.524782	10.227269	Borelius, Johan Jakob
60333908	Tractatus quo prima dialecticae exponuntur rudimenta	1868	39.569391	2.650237	Destutt de Tracy, Antoine Louis
60333896	Propaedeutik og Logik	1868	55.675939	12.565527	Croce, Benedetto
60333877	Logik und Noetik	1868	51.962356	7.625713	Duncan, William
60333862	---	1868	41.388787	2.158985	Read, Carveth
60333913	JIoru'l:ecKi.R: UCCJI'B~OBaHiJ'I	1868	55.752222	37.615556	González y Díaz Tunón, Zeferino
60333864	Logika lélektani alapon fejtegetve	1868	47.416667	19.333333	Zigliara, Thomas Maria
60333915	A bälcsészeti tudományok rendszerének alapvonalai:  dolkodástan	1868	47.416667	19.333333	Abercrombie, John
60333901	Logik und Metaphysik	1868	49.590990	11.007829	Duncan, William
60333914	System der Logik und Geschichte der logischen Ideen	1868	50.734380	7.095485	Ernesti, Johann August
60333886	Encyklopaedische Erinnerungen an Vorträge aus Logik, Ethik und Ästhetik	1868	49.195223	16.607959	Elsenhans, Theodor
60333900	Euclide e la logica naturale, riflessioni	1868	43.112196	12.388780	Ubaghs, Gerardus Casimir
60333898	Logika	1868	45.814444	15.977983	Duncan, William
60333881	Die gesammte Logik	1868	51.719053	8.754387	Struve, Henryk
60333878	Die Negation im Urtheile	1868	50.685513	14.537642	Bolzano, Bernard
60333903	Philosophische Propädeutik oder die Hauptlehren der Logik und Psychologie	1868	51.906931	8.378535	Sigwart, Christoph
60333879	Abriß der Logik	1868	51.809489	10.338212	Krause, Karl Christian Friedrich
60333890	Objective Logik für die Schule	1868	48.583333	9.000000	Reid, Thomas
60333911	---	1868	45.043661	3.885233	Galluppi, Pasquale
60333918	Die Kategorien des Urtheiles im Anschluß an Aristoteles erklärt und begründet	1868	47.287566	8.133016	Trendelenburg, Friedrich Adolf
60333860	La Logique, ou l'art de penser	1868	48.853410	2.348800	Du Trieu, Philippus
60333861	Filosofia fundamental	1868	48.853410	2.348800	Ubaghs, Gerardus Casimir
60333863	Précis de philosophie	1868	48.853410	2.348800	Sigwart, Christoph
60333866	Cours de philosophie	1868	48.853410	2.348800	Bossuet, Jacques Bénigne
60333868	Du vrai, du beau et du bien	1868	48.853410	2.348800	Lotze, Hermann
60333869	Discours de la méthode	1868	48.853410	2.348800	Anon
60333875	Breviarium philosophiae scholasticae	1868	48.853410	2.348800	Mercier, Désiré Joseph
60333876	Philosophie. Logique	1868	48.853410	2.348800	Bain, Alexander
60333882	Manual de filosofía	1868	48.853410	2.348800	Feder, Johann Georg Heinrich
60333909	Essai de logique objective, ou Théorie de la connaissance  de la vérité et de la certitude	1868	48.853410	2.348800	Leibniz, Gottfried Wilhelm
60333887	Conträr und contradictorisch (nebst convergierenden Begriffen)  festgestellt ..	1868	51.500000	12.000000	Read, Carveth
60333957	Philosophische Propädeutik [I: Die philosophischen Probleme und die Logik]	1869	51.339620	12.371292	Minto, William
60333920	Artis logicae rudimenta .. with Notes .. by H. L. Mansel	1869	51.508529	-0.125742	Zigliara, Thomas Maria
60333941	The Substitution of Similars, the True Principle of  Reasoning, derived from a Modification of Aristotle's Dictum	1869	51.508529	-0.125742	Liard, Louis
60333949	Analysis of the Phenomena of the Human Mind	1869	51.508529	-0.125742	Herbart, Johann Friedrich
60333944	Institutiones philosophicae	1869	41.894738	12.483902	Bosanquet, Bernard
60333927	Kants Kritik der reinen Vernunft und die Hegelsche Logik  in ihrer Bedeutung für die Begriffswissenschaft	1869	50.088043	14.420757	Liberatore, Matthaeus
60333943	Handbuch der Logik	1869	50.088043	14.420757	Bain, Alexander
60333925	Philosophische Propädeutik	1869	48.782324	9.177017	Laplace, Pierre Simon
60333924	The Advancement of Learning	1869	51.752221	-1.255960	Külpe, Oswald
60333934	The Elements of deductive Logic	1869	51.752221	-1.255960	Jacques, Amédée
60333956	Lehrbuch der Philosophie	1869	49.984188	8.279096	Crousaz, Jean Pierre de
60333930	Dialektische Briefe	1869	52.524368	13.410530	Rumpel, Theodor
60333942	Logik	1869	52.524368	13.410530	Rey y Heredia, José Maria
60333963	Die Logik bei Kant	1869	50.928782	11.589901	González y Díaz Tunón, Zeferino
60333932	Das Wesen der menschlichen Kopfarbeit	1869	53.575323	10.015340	Külpe, Oswald
60333937	Symbolism; or Mind -Matter -Language as the Elements of  Thinking and Reasoning	1869	55.952060	-3.196481	Baldinotti, Caesar
60333952	Introduzione alla logica	1869	43.766667	11.250000	Bain, Alexander
60333962	L'Empire de la Logique	1869	43.766667	11.250000	Volkmer, Franz
60333929	Lezioni di logica, metafisica ed etica	1869	40.833333	14.250000	Storchenau, Sigmund von
60333945	Compendium logicae et metaphysicae	1869	40.833333	14.250000	Jacquier, Franciscus
60333947	Istituzioni di filosofia	1869	40.833333	14.250000	Spinoza, Benedictus de
60333953	Elementi di filosofia speculativa	1869	40.833333	14.250000	Nielsen, Rasmus
60333961	Corso elementare di filosofia	1869	40.833333	14.250000	Nielsen, Rasmus
60333946	La dialettica dellimite nella logica di Hegel	1869	44.493811	11.338749	Baldinotti, Caesar
60333960	Lezioni di filosofia	1869	44.493811	11.338749	Minto, William
60333955	Die Wissenschaft des Wissens und Begründung der besonderen  Wissenschaften durch die allgemeine Wissenschaft	1869	48.137433	11.575491	Krug, Wilhelm Traugott
60333948	Lecciones de lógica	1869	41.388787	2.158985	Beck, Joseph
60333950	0630p cPHJIOC0cPHH cspa BHJIl>JlMa I'aMHJIbTOHa	1869	59.894444	30.264167	Larsson, Hans
60333933	La filosofia positiva e la induzione	1869	38.115820	13.359761	Bosanquet, Bernard
60333951	Corso di filosofia elementare	1869	38.115820	13.359761	Joly, Henri
60333938	Logik, Psychologie und Ethik als philosophische Propädeutik	1869	51.256272	7.148165	Whewell, William
60333939	Die kleine Logik	1869	51.719053	8.754387	Nielsen, Rasmus
60333921	La logique, ou l'art de penser	1869	48.853410	2.348800	Duncan, William
60333922	Logique de Port-Royal	1869	48.853410	2.348800	Bosanquet, Bernard
60333923	Eléments de philosophie	1869	48.853410	2.348800	Jevons, William Stanley
60333926	L'Induction, essai sur les principes, les procédés, la valeur et la  portée de la méthode expérimentale	1869	48.853410	2.348800	Lotze, Hermann
60333928	Éléments de philosophie chrétienne	1869	48.853410	2.348800	Watts, Isaac
60333931	Discours de la méthode	1869	48.853410	2.348800	Baumeister, Fridericus Christianus
60333935	Philosophia iuxta inconcussa tutissimaque divi Thomae dogmata	1869	48.853410	2.348800	González y Díaz Tunón, Zeferino
60333940	Manuel de philosophie .. Logique ..	1869	48.853410	2.348800	Natorp, Paul
60333954	Les théories logiques de Condillac	1869	48.853410	2.348800	Joly, Henri
60333959	Cours élémentaire de philosophie	1869	48.853410	2.348800	Mercier, Désiré Joseph
60333936	Essai sur l'induction	1869	43.610920	3.877230	Minto, William
60333958	Wie sind die synthetischen Urtheile a priori der Mathematik möglich?	1869	51.500000	12.000000	Horvath, Johannes Baptista
60333997	Logische Untersuchungen	1870	51.339620	12.371292	Destutt de Tracy, Antoine Louis
60333966	Logic	1870	51.508529	-0.125742	Croce, Benedetto
60333969	A New System of Logic	1870	51.508529	-0.125742	Jacques, Amédée
60333977	Logic, pure and applied	1870	51.508529	-0.125742	Krause, Karl Christian Friedrich
60333982	The Logic of Life	1870	51.508529	-0.125742	Condillac, Étienne Bonnot de
60333983	The Logic of Death	1870	51.508529	-0.125742	Bolzano, Bernard
60333984	Elementary Lessons in Logic, deductive and inductive	1870	51.508529	-0.125742	Facciolatus, Jacobus
60333988	The Laws of Discursive Thought, being a Text-Book of  Formal Logic	1870	51.508529	-0.125742	Whewell, William
60333990	An Essay in Aid of a Grammar of Assent	1870	51.508529	-0.125742	d'Argens, Jean Baptiste
60333968	Zur logischen Frage	1870	50.088043	14.420757	Snell, Friedrich Wilhelm Daniel
60333985	Die Zweideutigkeit der Copula bei Stuart Mill	1870	48.782324	9.177017	Trendelenburg, Friedrich Adolf
60333965	Neues Organon	1870	52.524368	13.410530	Natorp, Paul
60333974	Philosophische Werke [I: Abhandlung über die Methode]	1870	52.524368	13.410530	Condillac, Étienne Bonnot de
60333981	Encyklopädie der philosophischen Wissenschaften	1870	52.524368	13.410530	Spinoza, Benedictus de
60333996	De hermeniae Aristoteleae capitibus I-XI	1870	52.524368	13.410530	d'Argens, Jean Baptiste
60334000	Der Unterschied in der Auffassung der Logik bei Aristoteles und bei Kant	1870	52.524368	13.410530	Laplace, Pierre Simon
60333972	Corso elementare di filosofia	1870	45.464269	9.189506	Ubaghs, Gerardus Casimir
60333973	Discours on the Method	1870	55.952060	-3.196481	Larsson, Hans
60333986	The Student's Handbook synoptical and explanatory of  J. Mill's System of Logic	1870	55.952060	-3.196481	Krug, Wilhelm Traugott
60333993	Elementos de Lógica	1870	40.416502	-3.702564	Snell, Friedrich Wilhelm Daniel
60333987	La logica e la filosofia del eonte Terenzio Mamiani	1870	43.766667	11.250000	Janet, Paul Alexandre
60333991	Grundideernes Logik i Kort Begreb	1870	55.675939	12.565527	Hegel, Georg Wilhelm Friedrich
60333994	Wyklad systematyezny logiki ..	1870	52.229771	21.011782	Du Trieu, Philippus
60333980	Logik und Noetik	1870	51.962356	7.625713	Clarke, Richard Frederick
60333989	Lecciones de Lógica	1870	41.388787	2.158985	Volkmer, Franz
60333992	Logika vagy gondolkodástan	1870	47.416667	19.333333	Aldrich, Henry
60333976	OCHoBaHiH JlOl'Mrrn MnCMxoJloriM	1870	59.894444	30.264167	Bolzano, Bernard
60333964	Abbozzo d'una teorica delle idee	1870	38.115820	13.359761	Facciolatus, Jacobus
60333995	Brevi istituzioni di filosofia elementare	1870	45.559863	8.050021	Snell, Friedrich Wilhelm Daniel
60334001	Elementa logices et metaphysices in usum clericorum seminarii albensis	1870	46.066667	23.583333	Snell, Friedrich Wilhelm Daniel
60333967	Précis de philosophie	1870	48.853410	2.348800	Bain, Alexander
60333970	Cours de philosophie	1870	48.853410	2.348800	Natorp, Paul
60333971	Logique	1870	48.853410	2.348800	Nielsen, Rasmus
60333975	De la méthode scientifique	1870	48.853410	2.348800	Hume, David
60333978	Cours de philosophie	1870	48.853410	2.348800	Galluppi, Pasquale
60333979	Breviarium philosophiae scholasticae	1870	48.853410	2.348800	Laplace, Pierre Simon
60333998	Zur logischen Frage	1870	51.500000	12.000000	Mill, John Stuart
60333999	De discrimine inter Aristotelicam et Kantianam logices notionem	1870	51.500000	12.000000	Rumpel, Theodor
60334002	Enquiries concerning the intellectual Powers and the Investigation  of Truth	1871	51.508529	-0.125742	Natorp, Paul
60334010	An Outline of Logic for the Use of Teachers and Students	1871	51.508529	-0.125742	Jacquier, Franciscus
60334014	Elementary Lessons in Logic, deductive and inductive	1871	51.508529	-0.125742	Herbart, Johann Friedrich
60334016	Critique of Pure Reason	1871	51.508529	-0.125742	Valla, Josephus
60334031	System of Logic	1871	51.508529	-0.125742	Hume, David
60334021	Institutiones philosophicae	1871	41.894738	12.483902	Abercrombie, John
60334028	Sämtliche Werke	1871	48.782324	9.177017	Baldinotti, Caesar
60334030	Philosophie im Umriß	1871	48.782324	9.177017	Galluppi, Pasquale
60334008	The Elements of deductive Logic	1871	51.752221	-1.255960	Bacon, Francis
60334026	Die Aristotelischen Kategorien	1871	52.524368	13.410530	Du Trieu, Philippus
60334029	Abhandlung über die Verbesserung des Verstandes	1871	52.524368	13.410530	Mill, John Stuart
60334009	Su la teorica del giudizio	1871	45.464269	9.189506	Reid, Thomas
60334027	Beiträge zur Lehre vom hypothetischen Urtheile	1871	48.522659	9.052219	Bénard, Charles Magloire
60334025	Grundlinier till anthropologien och logiken	1871	59.858502	17.645427	Nielsen, Rasmus
60334024	Storia critica delle categorie dai primordi della filosofia greca  sino ad Hegel	1871	43.766667	11.250000	Abercrombie, John
60334011	Elementi di filosofia	1871	40.833333	14.250000	Afzelius, Frederik Georg
60334012	Sulla teorica delle idee, ragionamento critico	1871	40.833333	14.250000	Abercrombie, John
60334003	Curso de philosophia elementar	1871	40.205642	-8.419551	Snell, Friedrich Wilhelm Daniel
60334017	Propedeutyka filozoficzna	1871	50.061430	19.936581	Whately, Richard
60334022	Lecciones de Lógica	1871	41.388787	2.158985	Fitzgerald, F. Scott
60334023	Logika	1871	44.804006	20.465126	González y Díaz Tunón, Zeferino
60334006	Elementi di filosofia fondamentale, organo dello scibile  umano è logica	1871	38.115820	13.359761	Whately, Richard
60334007	Principi logici estratti dell'Organo di Aristotile	1871	38.115820	13.359761	Natorp, Paul
60334033	Logika. Iz latinskoga jezika preveo .	1871	45.814444	15.977983	Elsenhans, Theodor
60334005	Lärobok i den formella logiken	1871	56.661575	16.361625	Pourchot, Edmond
60334013	Die Identität der Subjekte. Eine logische Untersuchung	1871	52.551097	13.199215	Schulze, Gottlob Ernst
60334032	Élémens de la logique ou principes propres à former la raison	1871	50.946531	3.122692	Nielsen, Rasmus
60334004	Curso elementar de philosophia	1871	48.853410	2.348800	Jevons, William Stanley
60334015	Nouveau cours de philosophie	1871	48.853410	2.348800	Aldrich, Henry
